SKU,Retailer,Store,Region,Beginning Inventory,Ending Inventory,Reorder Point,Lead Time (days)
SKU-PC-00096,Sam's Club,SAM-02-004,South,533,448,23,7
SKU-PC-00096,Sam's Club,SAM-02-007,South,223,142,25,3
SKU-PC-00096,Sam's Club,SAM-01-010,Midwest,90,179,114,13
SKU-PC-00096,Sam's Club,SAM-01-003,Midwest,327,273,77,14
SKU-PC-00096,Sam's Club,SAM-02-009,South,422,537,115,14
SKU-PC-00096,Sam's Club,SAM-02-006,South,79,167,48,12
SKU-PC-00096,Sam's Club,SAM-03-003,West,188,110,100,8
SKU-PC-00096,Sam's Club,SAM-03-004,West,247,86,134,8
SKU-PC-00096,Sam's Club,SAM-01-008,Midwest,694,704,134,6
SKU-PC-00096,Sam's Club,SAM-03-006,West,126,0,130,6
SKU-PC-00096,Sam's Club,SAM-03-008,West,649,441,164,3
SKU-PC-00096,Sam's Club,SAM-03-007,West,408,501,48,10
SKU-PC-00096,Sam's Club,SAM-01-002,Midwest,272,8,118,13
SKU-PC-00096,Costco,COST-03-001,West,325,362,24,7
SKU-PC-00096,Costco,COST-01-001,Midwest,646,800,155,12
SKU-PC-00096,Costco,COST-01-003,Midwest,926,1121,22,11
SKU-PC-00096,Costco,COST-02-005,South,334,206,96,10
SKU-PC-00096,Costco,COST-03-004,West,267,3,44,9
SKU-PC-00096,Costco,COST-03-006,West,572,650,22,6
SKU-PC-00096,Costco,COST-01-002,Midwest,699,727,33,5
SKU-PC-00096,Costco,COST-01-004,Midwest,236,55,160,12
SKU-PC-00096,Costco,COST-01-005,Midwest,84,100,49,3
SKU-PC-00096,Costco,COST-02-001,South,835,665,77,7
SKU-PC-00096,Costco,COST-02-002,South,187,131,103,13
SKU-PC-00096,Costco,COST-02-003,South,746,844,158,5
SKU-PC-00096,Costco,COST-02-004,South,335,305,119,8
SKU-PC-00096,Costco,COST-01-006,Midwest,401,584,38,8
SKU-PC-00096,Costco,COST-03-005,West,535,517,129,4
SKU-PC-00097,Walmart,WMT-03-010,West,158,2,84,5
SKU-PC-00097,Walmart,WMT-01-009,Midwest,364,235,147,12
SKU-PC-00097,Walmart,WMT-03-002,West,693,478,108,4
SKU-PC-00097,Walmart,WMT-02-008,South,792,778,72,10
SKU-PC-00097,Walmart,WMT-03-003,West,468,206,74,11
SKU-PC-00097,Walmart,WMT-02-003,South,811,926,88,7
SKU-PC-00097,Walmart,WMT-02-007,South,425,605,77,5
SKU-PC-00097,Walmart,WMT-03-005,West,214,0,147,7
SKU-PC-00097,Walmart,WMT-02-013,South,946,1023,114,10
SKU-PC-00097,Walmart,WMT-01-001,Midwest,104,17,67,14
SKU-PC-00097,Walmart,WMT-02-011,South,908,957,82,6
SKU-PC-00097,Walmart,WMT-02-015,South,184,126,87,3
SKU-PC-00097,Walmart,WMT-01-011,Midwest,425,499,140,10
SKU-PC-00097,Walmart,WMT-02-002,South,712,558,56,10
SKU-PC-00097,Walmart,WMT-03-004,West,269,293,92,10
SKU-PC-00097,Walmart,WMT-01-010,Midwest,488,279,97,11
SKU-PC-00097,Walmart,WMT-03-006,West,242,307,90,5
SKU-PC-00097,Walmart,WMT-02-004,South,412,538,103,3
SKU-PC-00097,Walmart,WMT-03-012,West,500,366,40,12
SKU-PC-00097,Walmart,WMT-04-001,Northeast,623,800,101,14
SKU-PC-00097,Walmart,WMT-03-008,West,242,9,51,3
SKU-PC-00097,Walmart,WMT-01-015,Midwest,748,774,40,3
SKU-PC-00097,Walmart,WMT-01-008,Midwest,255,178,108,14
SKU-PC-00097,Walmart,WMT-03-015,West,413,522,43,9
SKU-PC-00097,Walmart,WMT-01-004,Midwest,188,224,143,13
SKU-PC-00097,Walmart,WMT-01-007,Midwest,725,492,61,14
SKU-PC-00097,Walmart,WMT-02-005,South,123,40,80,14
SKU-PC-00097,Walmart,WMT-02-006,South,632,750,140,13
SKU-PC-00097,Walmart,WMT-02-010,South,203,322,161,12
SKU-PC-00097,Walmart,WMT-03-011,West,170,0,54,4
SKU-BV-00098,Walmart,WMT-04-001,Northeast,317,185,93,12
SKU-BV-00098,Walmart,WMT-02-001,South,239,125,129,4
SKU-BV-00098,Walmart,WMT-03-003,West,745,710,25,8
SKU-BV-00098,Walmart,WMT-04-003,Northeast,174,215,22,9
SKU-BV-00098,Walmart,WMT-02-003,South,914,940,114,8
SKU-BV-00098,Walmart,WMT-02-007,South,368,564,141,5
SKU-BV-00098,Walmart,WMT-02-010,South,376,380,103,12
SKU-BV-00098,Walmart,WMT-02-006,South,245,186,43,6
SKU-BV-00098,Walmart,WMT-03-007,West,137,0,97,3
SKU-BV-00098,Walmart,WMT-02-011,South,848,595,155,9
SKU-BV-00098,Walmart,WMT-01-007,Midwest,627,683,161,7
SKU-BV-00098,Walmart,WMT-03-008,West,315,263,32,14
SKU-BV-00098,Walmart,WMT-01-010,Midwest,469,377,128,13
SKU-BV-00098,Walmart,WMT-03-001,West,314,390,104,7
SKU-BV-00098,Walmart,WMT-02-012,South,555,665,28,13
SKU-BV-00098,Walmart,WMT-01-014,Midwest,318,110,95,14
SKU-BV-00098,Walmart,WMT-01-013,Midwest,562,340,31,5
SKU-BV-00098,Walmart,WMT-01-011,Midwest,495,573,91,5
SKU-BV-00098,Walmart,WMT-03-014,West,120,0,142,4
SKU-BV-00098,Walmart,WMT-01-012,Midwest,809,761,56,8
SKU-BV-00098,Walmart,WMT-03-006,West,304,151,50,13
SKU-BV-00098,Walmart,WMT-01-008,Midwest,278,443,147,6
SKU-BV-00098,Walmart,WMT-02-004,South,690,639,93,7
SKU-BV-00098,Walmart,WMT-03-002,West,946,1034,77,3
SKU-BV-00098,Walmart,WMT-02-008,South,681,421,62,4
SKU-BV-00098,Walmart,WMT-02-013,South,762,738,78,5
SKU-BV-00098,Walmart,WMT-02-005,South,309,466,115,11
SKU-BV-00098,Walmart,WMT-03-005,West,105,254,131,5
SKU-BV-00098,Walmart,WMT-02-014,South,622,734,103,11
SKU-BV-00098,Walmart,WMT-03-004,West,807,685,93,12
SKU-BV-00098,Sam's Club,SAM-01-010,Midwest,268,255,71,13
SKU-BV-00098,Sam's Club,SAM-02-010,South,874,624,37,3
SKU-BV-00098,Sam's Club,SAM-02-004,South,337,376,47,11
SKU-BV-00098,Sam's Club,SAM-01-004,Midwest,774,884,29,10
SKU-BV-00098,Sam's Club,SAM-03-001,West,699,845,126,11
SKU-BV-00098,Sam's Club,SAM-02-008,South,520,429,137,6
SKU-BV-00098,Sam's Club,SAM-03-005,West,816,845,108,13
SKU-BV-00098,Sam's Club,SAM-01-009,Midwest,838,611,21,9
SKU-BV-00098,Sam's Club,SAM-02-009,South,292,176,124,7
SKU-BV-00098,Sam's Club,SAM-02-005,South,86,0,118,12
SKU-BV-00098,Sam's Club,SAM-02-003,South,640,542,20,14
SKU-BV-00098,Sam's Club,SAM-02-002,South,901,853,59,8
SKU-BV-00098,Sam's Club,SAM-01-008,Midwest,537,620,38,3
SKU-BV-00098,Sam's Club,SAM-03-003,West,684,856,81,10
SKU-BV-00098,Sam's Club,SAM-01-001,Midwest,596,437,123,9
SKU-BV-00098,Sam's Club,SAM-01-006,Midwest,662,408,163,12
SKU-BV-00098,Sam's Club,SAM-03-002,West,933,903,97,12
SKU-BV-00098,Sam's Club,SAM-03-004,West,281,249,168,5
SKU-BV-00098,Sam's Club,SAM-01-007,Midwest,466,538,33,3
SKU-BV-00098,Sam's Club,SAM-03-007,West,904,818,151,5
SKU-BV-00098,Costco,COST-01-006,Midwest,725,761,137,7
SKU-BV-00098,Costco,COST-01-001,Midwest,481,576,149,9
SKU-BV-00098,Costco,COST-01-003,Midwest,855,674,136,8
SKU-BV-00098,Costco,COST-01-004,Midwest,321,290,160,12
SKU-BV-00098,Costco,COST-03-002,West,527,249,35,8
SKU-BV-00098,Costco,COST-03-006,West,68,59,148,14
SKU-BV-00098,Costco,COST-02-001,South,290,162,148,6
SKU-BV-00098,Costco,COST-02-002,South,159,180,92,3
SKU-BV-00098,Costco,COST-01-005,Midwest,522,585,45,3
SKU-BV-00098,Costco,COST-02-006,South,911,780,49,11
SKU-BV-00098,Costco,COST-02-003,South,606,735,153,9
SKU-BV-00098,Costco,COST-02-004,South,852,884,70,9
SKU-BV-00098,Costco,COST-03-003,West,396,193,155,11
SKU-BV-00098,Costco,COST-03-005,West,781,966,112,8
SKU-BV-00098,Costco,COST-02-005,South,734,899,107,13
SKU-BV-00099,Walmart,WMT-01-001,Midwest,419,427,159,12
SKU-BV-00099,Walmart,WMT-01-008,Midwest,281,391,161,13
SKU-BV-00099,Walmart,WMT-03-011,West,865,1051,25,7
SKU-BV-00099,Walmart,WMT-02-014,South,102,262,84,13
SKU-BV-00099,Walmart,WMT-02-011,South,102,74,166,9
SKU-BV-00099,Walmart,WMT-01-002,Midwest,149,0,98,3
SKU-BV-00099,Walmart,WMT-02-009,South,888,760,79,7
SKU-BV-00099,Walmart,WMT-01-004,Midwest,328,436,84,13
SKU-BV-00099,Walmart,WMT-03-004,West,943,820,20,4
SKU-BV-00099,Walmart,WMT-02-010,South,449,513,165,7
SKU-BV-00099,Walmart,WMT-01-013,Midwest,579,376,45,10
SKU-BV-00099,Walmart,WMT-02-004,South,924,1061,85,9
SKU-BV-00099,Walmart,WMT-03-007,West,599,618,144,3
SKU-BV-00099,Walmart,WMT-02-012,South,327,115,143,11
SKU-BV-00099,Walmart,WMT-03-001,West,687,859,169,5
SKU-BV-00099,Walmart,WMT-01-012,Midwest,648,619,57,10
SKU-BV-00099,Walmart,WMT-01-005,Midwest,285,134,82,9
SKU-BV-00099,Walmart,WMT-03-009,West,80,0,147,3
SKU-BV-00099,Walmart,WMT-04-001,Northeast,725,840,167,8
SKU-BV-00099,Walmart,WMT-02-001,South,54,112,60,8
SKU-BV-00099,Walmart,WMT-02-005,South,545,692,33,10
SKU-BV-00099,Walmart,WMT-03-014,West,521,434,142,4
SKU-BV-00099,Walmart,WMT-02-006,South,357,435,74,5
SKU-BV-00099,Walmart,WMT-02-002,South,309,104,71,13
SKU-BV-00099,Walmart,WMT-02-015,South,522,535,68,7
SKU-BV-00099,Walmart,WMT-03-006,West,112,199,132,10
SKU-BV-00099,Walmart,WMT-03-013,West,861,1051,131,9
SKU-BV-00099,Walmart,WMT-03-015,West,447,606,53,4
SKU-BV-00099,Walmart,WMT-03-003,West,194,228,163,6
SKU-BV-00099,Walmart,WMT-01-011,Midwest,467,321,29,9
SKU-PF-00100,Walmart,WMT-01-014,Midwest,695,880,61,7
SKU-PF-00100,Walmart,WMT-03-010,West,533,531,128,12
SKU-PF-00100,Walmart,WMT-04-001,Northeast,908,956,25,14
SKU-PF-00100,Walmart,WMT-01-015,Midwest,712,468,62,10
SKU-PF-00100,Walmart,WMT-03-006,West,698,549,33,4
SKU-PF-00100,Walmart,WMT-02-014,South,904,1002,59,14
SKU-PF-00100,Walmart,WMT-02-007,South,175,255,160,8
SKU-PF-00100,Walmart,WMT-03-003,West,89,212,122,13
SKU-PF-00100,Walmart,WMT-02-006,South,482,456,43,14
SKU-PF-00100,Walmart,WMT-03-005,West,416,279,131,9
SKU-PF-00100,Walmart,WMT-02-005,South,487,639,131,3
SKU-PF-00100,Walmart,WMT-01-007,Midwest,506,277,90,12
SKU-PF-00100,Walmart,WMT-02-002,South,642,631,111,4
SKU-PF-00100,Walmart,WMT-03-012,West,727,751,118,9
SKU-PF-00100,Walmart,WMT-02-010,South,793,575,120,9
SKU-PF-00100,Walmart,WMT-01-006,Midwest,670,806,167,12
SKU-PF-00100,Walmart,WMT-01-008,Midwest,925,907,65,10
SKU-PF-00100,Walmart,WMT-02-008,South,460,583,30,8
SKU-PF-00100,Walmart,WMT-03-009,West,593,518,64,13
SKU-PF-00100,Walmart,WMT-03-002,West,364,547,46,3
SKU-PF-00100,Walmart,WMT-01-001,Midwest,615,667,132,5
SKU-PF-00100,Walmart,WMT-01-003,Midwest,795,907,93,10
SKU-PF-00100,Walmart,WMT-03-001,West,672,845,110,11
SKU-PF-00100,Walmart,WMT-03-011,West,283,33,32,14
SKU-PF-00100,Walmart,WMT-02-001,South,929,669,96,10
SKU-PF-00100,Walmart,WMT-02-012,South,698,655,95,7
SKU-PF-00100,Walmart,WMT-01-004,Midwest,607,732,23,14
SKU-PF-00100,Walmart,WMT-04-002,Northeast,197,0,98,9
SKU-PF-00100,Walmart,WMT-01-010,Midwest,312,395,121,11
SKU-PF-00100,Walmart,WMT-02-004,South,226,394,24,9
SKU-CL-00101,Walmart,WMT-01-008,Midwest,296,324,72,3
SKU-CL-00101,Walmart,WMT-01-014,Midwest,910,1071,103,9
SKU-CL-00101,Walmart,WMT-03-003,West,421,168,165,3
SKU-CL-00101,Walmart,WMT-01-010,Midwest,69,0,118,11
SKU-CL-00101,Walmart,WMT-03-015,West,189,0,157,13
SKU-CL-00101,Walmart,WMT-03-006,West,516,707,72,9
SKU-CL-00101,Walmart,WMT-03-007,West,159,212,123,4
SKU-CL-00101,Walmart,WMT-02-015,South,449,279,131,6
SKU-CL-00101,Walmart,WMT-01-011,Midwest,793,732,95,14
SKU-CL-00101,Walmart,WMT-01-002,Midwest,574,563,103,11
SKU-CL-00101,Walmart,WMT-01-009,Midwest,592,719,122,10
SKU-CL-00101,Walmart,WMT-02-012,South,700,877,38,14
SKU-CL-00101,Walmart,WMT-01-007,Midwest,705,897,147,5
SKU-CL-00101,Walmart,WMT-03-001,West,828,722,88,12
SKU-CL-00101,Walmart,WMT-01-006,Midwest,553,587,139,9
SKU-CL-00101,Walmart,WMT-02-008,South,91,0,144,9
SKU-CL-00101,Walmart,WMT-02-003,South,341,415,101,11
SKU-CL-00101,Walmart,WMT-04-003,Northeast,353,532,113,10
SKU-CL-00101,Walmart,WMT-04-001,Northeast,559,667,53,11
SKU-CL-00101,Walmart,WMT-03-002,West,274,196,32,9
SKU-CL-00101,Walmart,WMT-02-010,South,896,920,106,11
SKU-CL-00101,Walmart,WMT-01-001,Midwest,671,668,156,7
SKU-CL-00101,Walmart,WMT-02-006,South,539,403,63,11
SKU-CL-00101,Walmart,WMT-03-009,West,533,703,58,9
SKU-CL-00101,Walmart,WMT-02-009,South,851,993,27,11
SKU-CL-00101,Walmart,WMT-03-004,West,215,88,117,14
SKU-CL-00101,Walmart,WMT-03-005,West,645,437,87,13
SKU-CL-00101,Walmart,WMT-03-010,West,251,138,168,5
SKU-CL-00101,Walmart,WMT-02-002,South,79,0,64,8
SKU-CL-00101,Walmart,WMT-01-012,Midwest,135,71,128,3
SKU-CL-00101,Sam's Club,SAM-01-002,Midwest,226,0,150,8
SKU-CL-00101,Sam's Club,SAM-03-003,West,499,643,154,9
SKU-CL-00101,Sam's Club,SAM-01-007,Midwest,505,309,82,10
SKU-CL-00101,Sam's Club,SAM-03-001,West,627,390,54,9
SKU-CL-00101,Sam's Club,SAM-01-009,Midwest,792,657,124,3
SKU-CL-00101,Sam's Club,SAM-01-004,Midwest,498,427,98,6
SKU-CL-00101,Sam's Club,SAM-02-010,South,916,769,107,14
SKU-CL-00101,Sam's Club,SAM-02-002,South,467,220,79,7
SKU-CL-00101,Sam's Club,SAM-02-001,South,249,10,46,7
SKU-CL-00101,Sam's Club,SAM-01-003,Midwest,72,68,81,8
SKU-CL-00101,Sam's Club,SAM-01-001,Midwest,303,383,33,8
SKU-CL-00101,Sam's Club,SAM-03-005,West,895,639,23,9
SKU-CL-00101,Sam's Club,SAM-03-007,West,447,388,125,14
SKU-CL-00101,Sam's Club,SAM-02-003,South,445,466,75,14
SKU-CL-00101,Sam's Club,SAM-03-006,West,493,579,83,12
SKU-CL-00101,Sam's Club,SAM-03-008,West,591,454,95,9
SKU-CL-00101,Sam's Club,SAM-02-007,South,173,0,53,7
SKU-CL-00101,Sam's Club,SAM-02-008,South,117,0,65,4
SKU-CL-00101,Sam's Club,SAM-01-010,Midwest,800,750,104,11
SKU-CL-00101,Sam's Club,SAM-01-008,Midwest,99,185,135,5
SKU-CL-00101,Costco,COST-02-005,South,650,578,92,4
SKU-CL-00101,Costco,COST-01-002,Midwest,739,809,102,10
SKU-CL-00101,Costco,COST-03-003,West,565,626,133,8
SKU-CL-00101,Costco,COST-02-006,South,486,392,95,4
SKU-CL-00101,Costco,COST-03-006,West,809,582,151,6
SKU-CL-00101,Costco,COST-03-002,West,749,947,119,8
SKU-CL-00101,Costco,COST-02-003,South,590,698,47,12
SKU-CL-00101,Costco,COST-03-001,West,827,572,139,9
SKU-CL-00101,Costco,COST-01-004,Midwest,480,434,47,13
SKU-CL-00101,Costco,COST-03-004,West,310,434,163,13
SKU-CL-00101,Costco,COST-02-001,South,367,281,95,8
SKU-CL-00101,Costco,COST-03-005,West,351,267,139,11
SKU-CL-00101,Costco,COST-02-002,South,803,631,92,3
SKU-CL-00101,Costco,COST-02-004,South,365,109,21,3
SKU-CL-00101,Costco,COST-01-006,Midwest,391,559,115,14
SKU-CL-00102,Walmart,WMT-03-009,West,902,1070,157,12
SKU-CL-00102,Walmart,WMT-01-015,Midwest,596,514,72,12
SKU-CL-00102,Walmart,WMT-01-012,Midwest,408,148,96,9
SKU-CL-00102,Walmart,WMT-03-006,West,907,970,118,12
SKU-CL-00102,Walmart,WMT-03-004,West,385,337,76,10
SKU-CL-00102,Walmart,WMT-01-011,Midwest,484,490,163,9
SKU-CL-00102,Walmart,WMT-01-007,Midwest,681,683,124,13
SKU-CL-00102,Walmart,WMT-03-003,West,823,648,146,9
SKU-CL-00102,Walmart,WMT-01-008,Midwest,238,307,58,4
SKU-CL-00102,Walmart,WMT-03-002,West,273,18,143,11
SKU-CL-00102,Walmart,WMT-01-003,Midwest,171,315,69,8
SKU-CL-00102,Walmart,WMT-04-003,Northeast,255,49,102,9
SKU-CL-00102,Walmart,WMT-04-001,Northeast,715,858,73,3
SKU-CL-00102,Walmart,WMT-02-005,South,643,733,79,13
SKU-CL-00102,Walmart,WMT-01-014,Midwest,699,899,58,8
SKU-CL-00102,Walmart,WMT-03-011,West,437,609,114,7
SKU-CL-00102,Walmart,WMT-02-004,South,283,386,166,10
SKU-CL-00102,Walmart,WMT-02-015,South,755,515,100,13
SKU-CL-00102,Walmart,WMT-03-012,West,457,578,88,3
SKU-CL-00102,Walmart,WMT-03-005,West,315,73,118,5
SKU-CL-00102,Walmart,WMT-02-014,South,677,616,68,3
SKU-CL-00102,Walmart,WMT-03-001,West,276,466,54,12
SKU-CL-00102,Walmart,WMT-02-008,South,136,0,32,10
SKU-CL-00102,Walmart,WMT-02-009,South,769,687,62,7
SKU-CL-00102,Walmart,WMT-01-006,Midwest,381,514,108,11
SKU-CL-00102,Walmart,WMT-01-009,Midwest,488,357,59,11
SKU-CL-00102,Walmart,WMT-01-005,Midwest,184,0,61,9
SKU-CL-00102,Walmart,WMT-02-010,South,497,331,65,4
SKU-CL-00102,Walmart,WMT-02-006,South,921,817,138,6
SKU-CL-00102,Walmart,WMT-01-002,Midwest,835,853,79,8
SKU-CL-00102,Sam's Club,SAM-03-004,West,316,387,76,6
SKU-CL-00102,Sam's Club,SAM-03-008,West,420,536,93,3
SKU-CL-00102,Sam's Club,SAM-02-001,South,311,483,52,3
SKU-CL-00102,Sam's Club,SAM-01-002,Midwest,485,319,59,8
SKU-CL-00102,Sam's Club,SAM-02-008,South,746,803,156,12
SKU-CL-00102,Sam's Club,SAM-02-004,South,523,302,85,7
SKU-CL-00102,Sam's Club,SAM-02-009,South,938,1051,85,10
SKU-CL-00102,Sam's Club,SAM-01-007,Midwest,912,786,137,12
SKU-CL-00102,Sam's Club,SAM-01-009,Midwest,156,0,149,9
SKU-CL-00102,Sam's Club,SAM-03-007,West,818,717,72,11
SKU-CL-00102,Sam's Club,SAM-03-001,West,844,942,29,11
SKU-CL-00102,Sam's Club,SAM-01-010,Midwest,595,510,112,8
SKU-CL-00102,Sam's Club,SAM-02-007,South,652,571,129,3
SKU-CL-00102,Sam's Club,SAM-01-006,Midwest,614,699,39,14
SKU-CL-00102,Sam's Club,SAM-01-001,Midwest,269,337,57,11
SKU-CL-00102,Sam's Club,SAM-03-006,West,436,352,35,13
SKU-CL-00102,Sam's Club,SAM-03-005,West,317,168,34,8
SKU-CL-00102,Sam's Club,SAM-03-002,West,929,825,25,12
SKU-CL-00102,Sam's Club,SAM-02-005,South,458,630,139,14
SKU-CL-00102,Sam's Club,SAM-01-003,Midwest,118,119,63,13
SKU-BC-00103,Walmart,WMT-01-008,Midwest,343,185,127,10
SKU-BC-00103,Walmart,WMT-01-007,Midwest,585,578,44,10
SKU-BC-00103,Walmart,WMT-02-015,South,368,280,109,8
SKU-BC-00103,Walmart,WMT-02-011,South,932,808,104,8
SKU-BC-00103,Walmart,WMT-03-015,West,807,1006,55,5
SKU-BC-00103,Walmart,WMT-04-001,Northeast,758,828,94,11
SKU-BC-00103,Walmart,WMT-03-011,West,117,0,26,9
SKU-BC-00103,Walmart,WMT-01-006,Midwest,378,345,105,9
SKU-BC-00103,Walmart,WMT-02-008,South,851,658,78,3
SKU-BC-00103,Walmart,WMT-01-002,Midwest,168,297,114,6
SKU-BC-00103,Walmart,WMT-03-010,West,117,36,77,4
SKU-BC-00103,Walmart,WMT-01-014,Midwest,248,300,139,6
SKU-BC-00103,Walmart,WMT-03-008,West,458,249,145,10
SKU-BC-00103,Walmart,WMT-02-007,South,388,427,144,9
SKU-BC-00103,Walmart,WMT-04-003,Northeast,907,925,148,7
SKU-BC-00103,Walmart,WMT-02-003,South,913,1016,51,4
SKU-BC-00103,Walmart,WMT-02-006,South,68,0,159,13
SKU-BC-00103,Walmart,WMT-03-012,West,867,699,150,9
SKU-BC-00103,Walmart,WMT-03-005,West,488,275,109,13
SKU-BC-00103,Walmart,WMT-01-015,Midwest,211,0,113,5
SKU-BC-00103,Walmart,WMT-01-003,Midwest,659,488,31,5
SKU-BC-00103,Walmart,WMT-03-002,West,546,719,159,4
SKU-BC-00103,Walmart,WMT-02-001,South,619,701,169,3
SKU-BC-00103,Walmart,WMT-02-004,South,930,949,79,12
SKU-BC-00103,Walmart,WMT-03-013,West,490,485,44,12
SKU-BC-00103,Walmart,WMT-02-009,South,631,525,96,13
SKU-BC-00103,Walmart,WMT-03-001,West,858,799,98,6
SKU-BC-00103,Walmart,WMT-01-013,Midwest,522,283,94,3
SKU-BC-00103,Walmart,WMT-02-002,South,277,33,26,8
SKU-BC-00103,Walmart,WMT-03-003,West,822,610,73,7
SKU-BC-00103,Sam's Club,SAM-03-003,West,452,448,113,5
SKU-BC-00103,Sam's Club,SAM-01-010,Midwest,133,0,128,4
SKU-BC-00103,Sam's Club,SAM-03-001,West,771,782,49,6
SKU-BC-00103,Sam's Club,SAM-01-006,Midwest,483,473,126,7
SKU-BC-00103,Sam's Club,SAM-02-001,South,532,586,144,10
SKU-BC-00103,Sam's Club,SAM-01-001,Midwest,455,397,88,4
SKU-BC-00103,Sam's Club,SAM-01-008,Midwest,51,0,24,3
SKU-BC-00103,Sam's Club,SAM-03-007,West,637,433,51,4
SKU-BC-00103,Sam's Club,SAM-03-006,West,889,1025,87,14
SKU-BC-00103,Sam's Club,SAM-02-005,South,387,398,47,11
SKU-BC-00103,Sam's Club,SAM-01-002,Midwest,334,377,85,8
SKU-BC-00103,Sam's Club,SAM-02-010,South,399,583,25,13
SKU-BC-00103,Sam's Club,SAM-03-004,West,307,208,32,12
SKU-BC-00103,Sam's Club,SAM-02-006,South,720,670,93,5
SKU-BC-00103,Sam's Club,SAM-02-002,South,673,489,78,8
SKU-BC-00103,Sam's Club,SAM-02-008,South,887,1058,122,11
SKU-BC-00103,Sam's Club,SAM-01-004,Midwest,80,0,132,12
SKU-BC-00103,Sam's Club,SAM-03-008,West,948,860,70,10
SKU-BC-00103,Sam's Club,SAM-01-009,Midwest,881,821,56,9
SKU-BC-00103,Sam's Club,SAM-02-003,South,163,277,24,4
SKU-BC-00103,Costco,COST-01-003,Midwest,648,690,153,13
SKU-BC-00103,Costco,COST-01-001,Midwest,604,355,98,3
SKU-BC-00103,Costco,COST-01-004,Midwest,568,646,145,5
SKU-BC-00103,Costco,COST-02-006,South,474,428,158,13
SKU-BC-00103,Costco,COST-01-002,Midwest,90,0,49,6
SKU-BC-00103,Costco,COST-03-004,West,597,535,36,9
SKU-BC-00103,Costco,COST-02-002,South,615,346,88,12
SKU-BC-00103,Costco,COST-02-001,South,645,840,106,10
SKU-BC-00103,Costco,COST-02-003,South,375,455,120,3
SKU-BC-00103,Costco,COST-01-006,Midwest,872,925,157,7
SKU-BC-00103,Costco,COST-01-005,Midwest,857,1005,53,14
SKU-BC-00103,Costco,COST-03-001,West,515,404,140,3
SKU-BC-00103,Costco,COST-03-003,West,721,513,167,4
SKU-BC-00103,Costco,COST-03-002,West,183,119,32,3
SKU-BC-00103,Costco,COST-02-005,South,859,726,42,9
SKU-PC-00104,Walmart,WMT-02-007,South,792,826,149,13
SKU-PC-00104,Walmart,WMT-02-015,South,240,328,167,4
SKU-PC-00104,Walmart,WMT-02-009,South,444,335,74,3
SKU-PC-00104,Walmart,WMT-03-010,West,248,127,22,8
SKU-PC-00104,Walmart,WMT-02-005,South,446,525,92,8
SKU-PC-00104,Walmart,WMT-01-004,Midwest,933,980,138,9
SKU-PC-00104,Walmart,WMT-03-015,West,673,801,105,14
SKU-PC-00104,Walmart,WMT-02-008,South,402,586,140,14
SKU-PC-00104,Walmart,WMT-02-012,South,247,10,156,7
SKU-PC-00104,Walmart,WMT-01-008,Midwest,472,394,133,9
SKU-PC-00104,Walmart,WMT-02-003,South,610,407,57,14
SKU-PC-00104,Walmart,WMT-01-005,Midwest,917,719,39,8
SKU-PC-00104,Walmart,WMT-01-001,Midwest,225,200,73,9
SKU-PC-00104,Walmart,WMT-01-007,Midwest,889,611,27,8
SKU-PC-00104,Walmart,WMT-03-005,West,759,841,85,6
SKU-PC-00104,Walmart,WMT-02-004,South,103,0,110,8
SKU-PC-00104,Walmart,WMT-01-002,Midwest,367,369,78,6
SKU-PC-00104,Walmart,WMT-04-002,Northeast,700,663,168,7
SKU-PC-00104,Walmart,WMT-01-014,Midwest,902,924,125,14
SKU-PC-00104,Walmart,WMT-02-010,South,912,700,32,9
SKU-PC-00104,Walmart,WMT-01-015,Midwest,117,0,59,3
SKU-PC-00104,Walmart,WMT-03-006,West,334,211,39,13
SKU-PC-00104,Walmart,WMT-03-002,West,197,47,97,14
SKU-PC-00104,Walmart,WMT-01-003,Midwest,326,208,97,5
SKU-PC-00104,Walmart,WMT-03-004,West,132,318,44,5
SKU-PC-00104,Walmart,WMT-02-014,South,96,165,35,9
SKU-PC-00104,Walmart,WMT-03-009,West,623,381,58,5
SKU-PC-00104,Walmart,WMT-01-006,Midwest,456,620,164,7
SKU-PC-00104,Walmart,WMT-03-007,West,919,809,165,8
SKU-PC-00104,Walmart,WMT-01-013,Midwest,700,556,155,13
SKU-PC-00104,Sam's Club,SAM-02-002,South,54,133,99,14
SKU-PC-00104,Sam's Club,SAM-03-006,West,498,509,66,12
SKU-PC-00104,Sam's Club,SAM-01-009,Midwest,646,666,156,7
SKU-PC-00104,Sam's Club,SAM-03-003,West,722,682,101,7
SKU-PC-00104,Sam's Club,SAM-02-003,South,344,132,123,10
SKU-PC-00104,Sam's Club,SAM-03-004,West,801,625,87,7
SKU-PC-00104,Sam's Club,SAM-01-003,Midwest,900,631,141,14
SKU-PC-00104,Sam's Club,SAM-01-002,Midwest,83,185,151,12
SKU-PC-00104,Sam's Club,SAM-03-001,West,335,315,119,3
SKU-PC-00104,Sam's Club,SAM-02-004,South,858,874,164,11
SKU-PC-00104,Sam's Club,SAM-01-008,Midwest,130,220,135,7
SKU-PC-00104,Sam's Club,SAM-01-004,Midwest,134,182,63,6
SKU-PC-00104,Sam's Club,SAM-02-008,South,116,196,107,7
